depth,month,year,dtime,day,magType,Agency,eventID,latitude,longitude,second,magnitude,minute,hour,catalogue
0,12,1995,1995.91659648,1,MB,,6886,28.7516,34.5193,6.583,4.1,23,13,GII
0,12,1995,1995.91764875,1,ML,JSO,13639,28.9313,34.9899,11,3.3,36,22,IRIS
0,12,1995,1995.91787268,2,MB,,6891,28.7626,34.6642,52.987,4.1,33,0,GII
0,12,1995,1995.91787284,2,MB,IPRG,13640,29.2178,35.2556,58,4.1,33,0,IRIS
0,12,1995,1995.91917228,2,MD,,6898,28.9561,34.5927,56.948,3.3,56,11,GII
0,12,1995,1995.91967117,2,ML,JSO,13653,28.9751,34.9857,10,3.2,19,16,IRIS
0,12,1995,1995.91978539,2,ML,JSO,13654,29.0598,35.0832,12,3,19,17,IRIS
0,12,1995,1995.9201045,2,MD,,6899,28.9504,34.6673,55.576,3.3,6,20,GII
0,12,1995,1995.92010464,2,ML,IPRG,13655,29.3661,35.3821,0,3.3,7,20,IRIS
0,12,1995,1995.92035681,2,MD,,6903,28.8714,34.6072,32.378,3.5,19,22,GII
0,12,1995,1995.92145147,3,MB,,6905,28.5782,34.9163,53.547,4.3,54,7,GII
0,12,1995,1995.92230787,3,ML,JSO,13672,28.8494,34.8508,1,3.3,25,15,IRIS
0,12,1995,1995.92625777,5,ML,JSO,13694,29.0175,35.0336,5,3.5,1,2,IRIS
0,12,1995,1995.92934162,6,MD,,6925,29.284,34.7474,57.242,3.2,1,5,GII
0,12,1995,1995.92937393,6,MD,,6926,29.5772,34.8676,56.202,3.3,18,5,GII
0,12,1995,1995.92956464,6,MD,,6928,28.7885,34.6217,10.533,3.1,59,6,GII
0,12,1995,1995.92966108,6,MD,,30103,39.09,39.64,51.9,4.4,49,7,KOERI
0,12,1995,1995.9316229,7,MD,,6934,29.4161,34.6705,59.766,3.3,0,1,GII
0,12,1995,1995.93224134,7,MB,,6935,28.8233,34.688,2.997,4.1,26,6,GII
0,12,1995,1995.93299822,7,MB,NSSC,13723,33.7081,35.9208,52,3.3,3,13,IRIS
0,12,1995,1995.93451081,8,MB,,6939,29.2663,34.6694,52.922,4.1,18,2,GII
0,12,1995,1995.93492784,8,MD,,6943,28.8605,34.4912,4.337,3.1,58,5,GII
0,12,1995,1995.9374739,9,MD,,6947,28.816,34.5637,16.882,3.2,16,4,GII
0,12,1995,1995.93773551,9,MB,,6948,28.5935,34.7541,47.183,4.3,33,6,GII
0,12,1995,1995.9379168,9,MD,,6949,29.0163,34.5532,4.112,3.1,9,8,GII
0,12,1995,1995.93794584,9,MD,,6950,29.2936,34.7038,19.857,3.1,24,8,GII
0,12,1995,1995.93878335,9,MD,,6951,28.8159,34.5482,31.7,3.2,44,15,GII
0,12,1995,1995.93999227,10,MD,,6955,29.2498,34.7589,56.36,3.4,19,2,GII
0,12,1995,1995.94512327,11,MD,,6962,28.4794,35.012,47.597,3.2,16,23,GII
0,12,1995,1995.94975818,13,MD,,6966,28.9961,34.5107,54.05,3,52,15,GII
0,12,1995,1995.94975831,13,ML,IPRG,13773,29.2705,34.491,58,3,52,15,IRIS
0,12,1995,1995.95008046,13,MD,,6967,28.4601,34.9397,17.466,3.5,42,18,GII
0,12,1995,1995.95112989,14,MB,,6971,28.5852,34.876,52.29,4.8,53,3,GII
0,12,1995,1995.95489488,15,ML,NSSC,13793,33.84,35.78,45,3.2,52,12,IRIS
0,12,1995,1995.95580781,15,MD,,6983,29.0613,34.6528,34.97,3.1,52,20,GII
0,12,1995,1995.95857757,16,MD,,6987,28.9957,34.5719,22.24,3.1,8,21,GII
0,12,1995,1995.95892333,17,ML,JSO,13803,29.01,34.84,6,3,10,0,IRIS
0,12,1995,1995.95990681,17,MD,,6988,29.0339,34.7441,1.132,3.7,47,8,GII
0,12,1995,1995.96161604,17,MB,,6990,28.992,34.6767,23.475,4,45,23,GII
0,12,1995,1995.97325422,22,MB,IPRG,13826,29.0852,34.8461,25,4.1,42,5,IRIS
0,12,1995,1995.97325429,22,MB,,6994,29.2292,34.7942,27.256,4.1,42,5,GII
0,12,1995,1995.97328522,22,MB,,6997,29.2652,34.7786,42.721,4.1,58,5,GII
0,12,1995,1995.97784755,23,MD,,7004,29.2285,34.6767,40.304,3.2,56,21,GII
0,12,1995,1995.98023395,24,MD,,7006,28.8166,34.5244,57.997,3,50,18,GII
0,12,1995,1995.98028739,24,MD,,7007,29.0025,34.521,2.98,3.3,19,19,GII
0,12,1995,1995.98046383,24,MD,,7008,29.186,34.6788,47.292,3.1,51,20,GII
0,12,1995,1995.98063358,24,MD,,7009,28.9811,34.547,0.731,3.4,21,22,GII
0,12,1995,1995.98364303,26,MB,,7013,29.1647,34.7224,46.499,4.1,42,0,GII
0,12,1995,1995.98364947,26,MB,,7014,29.2169,34.7089,9.8,4.3,46,0,GII
0,12,1995,1995.98429839,26,MD,,7016,29.307,34.684,13.957,3.5,27,6,GII
0,12,1995,1995.98448123,26,ML,JSO,13856,28.9545,34.6391,20,3.1,3,8,IRIS
0,12,1995,1995.98448141,26,MD,,7017,29.2986,34.5196,25.631,3.5,3,8,GII
0,12,1995,1995.9850619,26,ML,IPRG,13858,29.2396,34.6572,32,3.2,8,13,IRIS
0,12,1995,1995.98506197,26,MD,,7019,29.3609,34.6486,34.43,3.3,8,13,GII
0,12,1995,1995.98595297,26,MB,IPRG,13861,29.2545,34.5318,53,4.2,56,20,IRIS
0,12,1995,1995.98595303,26,MB,,7022,29.3591,34.6455,54.603,4.2,56,20,GII
0,12,1995,1995.98787948,27,MD,,7026,28.8522,34.5761,27.246,3.6,49,13,GII
0,12,1995,1995.991266,28,MD,,7031,28.9271,34.461,24.658,3.5,29,19,GII
0,12,1995,1995.99179498,29,MB,,7032,29.2739,34.7162,26.578,4.1,7,0,GII
0,12,1995,1995.99223672,29,MD,,7034,29.3937,34.6923,37.111,3.4,59,3,GII
0,12,1995,1995.99864818,31,MD,,7039,29.2749,34.7412,29.149,3.5,9,12,GII
0,1,1996,1996.0003767,1,ML,JSO,13883,29.3829,34.6718,32,3,18,3,IRIS
0,1,1996,1996.00527053,2,MD,,7043,29.3052,34.6777,46.889,3.5,17,22,GII
0,1,1996,1996.0066245,3,MB,,7046,28.8056,34.6155,22.458,4.2,11,10,GII
0,1,1996,1996.00957761,4,MB,IPRG,13917,28.2343,33.6008,47,4,7,12,IRIS
0,1,1996,1996.00957793,4,MB,,7054,28.6753,34.5763,57.255,4,7,12,GII
0,1,1996,1996.00968505,4,MD,,7055,29.1988,34.8326,24.48,3.7,4,13,GII
0,1,1996,1996.01413134,6,ML,IPRG,13933,28.6084,34.8257,47,3,7,4,IRIS
0,1,1996,1996.01433876,6,ML,IPRG,13937,29.3392,34.5051,6,3.2,57,5,IRIS
0,1,1996,1996.01433876,6,MD,,7066,29.3079,34.6767,6.162,3.2,57,5,GII
0,1,1996,1996.01458193,6,MD,,7068,29.2439,34.6871,15.646,3.2,5,8,GII
0,1,1996,1996.02250338,9,ML,IPRG,13961,29.1724,34.4874,11,3.4,40,5,IRIS
0,1,1996,1996.0225034,9,MD,,7080,29.1061,34.6144,11.41,3.4,40,5,GII
0,1,1996,1996.026089,10,MD,,7081,28.8192,34.9189,56.762,3.1,9,13,GII
0,1,1996,1996.02923962,11,MD,,7083,29.3667,34.6965,26.809,3.5,50,16,GII
0,1,1996,1996.03005382,11,MD,,7084,29.4017,34.6746,33.932,3.5,59,23,GII
0,1,1996,1996.03481253,13,MB,,7089,28.6427,34.689,35.671,4.4,47,17,GII
0,1,1996,1996.0600212,22,MD,,7104,29.3811,34.6944,34.477,3.6,13,23,GII
0,1,1996,1996.06643702,25,MD,,7112,29.3509,34.6278,57.9,3,34,7,GII
0,1,1996,1996.06646242,25,MD,,7113,29.2396,34.7266,21.103,3.3,48,7,GII
0,1,1996,1996.0721586,27,ML,IPRG,14046,29.2593,34.5733,28,3,50,9,IRIS
0,1,1996,1996.0721587,27,MD,,7116,29.3773,34.6632,31.122,3,50,9,GII
0,2,1996,1996.08562755,1,MD,,7127,28.734,34.5773,8.59,3.2,9,8,GII
0,2,1996,1996.09244048,3,MD,,7135,29.2826,34.6715,49.958,3.6,59,19,GII
0,2,1996,1996.10286005,7,MD,,30084,38.09,39.23,21.6,4.3,31,15,KOERI
0,2,1996,1996.1066634,9,MD,,7154,29.4019,34.6934,52.733,3,55,0,GII
0,2,1996,1996.10813148,9,ML,IPRG,14127,28.9749,34.8248,37,3,49,13,IRIS
0,2,1996,1996.10962045,10,MD,,7161,29.1103,34.5718,21.621,3.7,54,2,GII
0,2,1996,1996.14363749,22,MB,,7199,28.9095,34.5212,42.224,4.1,42,13,GII
0,2,1996,1996.14389635,22,ML,IPRG,14180,29.2079,34.6497,8,3,59,15,IRIS
0,2,1996,1996.15095277,25,MD,,7206,29.3051,34.6653,8.995,3.5,58,5,GII
0,2,1996,1996.15394226,26,MD,,7212,29.0441,34.6403,43.866,3.1,13,8,GII
0,2,1996,1996.15786711,27,MB,EIDC,14207,35.76,32.76,17,3.7,42,18,IRIS
0,3,1996,1996.18827382,9,ML,IPRG,14222,28.8569,34.6182,50,3.4,47,21,IRIS
0,3,1996,1996.18827391,9,MD,,7228,28.9783,34.6601,52.808,3.4,47,21,GII
0,4,1996,1996.26628441,7,MD,RYD,14279,28.5213,34.2847,32,3,2,11,IRIS
0,4,1996,1996.28018728,12,MD,,30057,34.4,32.41,54.4,3.7,9,13,KOERI
0,4,1996,1996.3249723,28,MD,,30041,37.49,36.06,24.1,3.7,33,22,KOERI
0,5,1996,1996.34509389,6,MD,,7283,28.9796,34.4775,17.104,3.2,18,7,GII
0,5,1996,1996.34509392,6,ML,IPRG,14367,29.1362,34.3688,18,3.2,18,7,IRIS
0,5,1996,1996.34886657,7,MD,,7284,29.2945,34.6965,38.236,3.5,26,16,GII
0,5,1996,1996.35308248,9,MD,,7288,29.4883,34.7987,35.52,3.2,28,5,GII
0,5,1996,1996.38578274,21,ML,IPRG,14399,29.1445,34.8782,56,3.2,42,4,IRIS
0,5,1996,1996.38578283,21,MD,,7296,29.2556,34.8285,58.88,3.2,42,4,GII
0,6,1996,1996.41740919,1,MD,,7303,29.0352,34.658,20.48,3.2,31,18,GII
0,6,1996,1996.44477769,11,ML,IPRG,14457,29.1908,34.7137,38,3,55,18,IRIS
0,6,1996,1996.44477776,11,MD,,7314,29.3078,34.8068,40.215,3,55,18,GII
0,6,1996,1996.44483414,11,MD,RYD,14459,28.8618,34.9084,23,3.4,25,19,IRIS
0,6,1996,1996.45650733,16,MD,,30021,34.85,34,37.5,3.8,57,1,KOERI
0,6,1996,1996.48212835,25,MD,,7321,29.3389,34.7277,55.679,3.5,0,11,GII
0,7,1996,1996.52052893,9,MD,RYD,14543,30.73,35.98,34,3.4,19,12,IRIS
0,7,1996,1996.52161006,9,MD,,30009,35.67,38.9,22,4.4,49,21,KOERI
0,7,1996,1996.55169259,20,MD,,7334,28.9901,34.6746,3.895,3.2,4,22,GII
0,8,1996,1996.64123204,22,MD,,7345,29.0081,34.6652,56.101,3.5,34,16,GII
0,9,1996,1996.67683063,4,MB,ISC,14664,28.7368,34.5016,49,3.8,16,17,IRIS
0,9,1996,1996.67683078,4,MB,,7350,28.8861,34.7792,53.55,4.6,16,17,GII
0,9,1996,1996.67689602,4,MD,,7351,28.8546,34.7958,16.604,3.4,51,17,GII
0,9,1996,1996.69254057,10,MD,RYD,14690,31.24,37.88,35,3.4,16,11,IRIS
0,9,1996,1996.69908818,12,MD,RYD,14701,28.78,34.57,26,3.1,47,20,IRIS
0,9,1996,1996.71869498,20,MD,RYD,14719,29.13,34.86,0,3,1,1,IRIS
0,9,1996,1996.72572655,22,MB,,7361,28.841,34.7428,55.126,4.1,46,14,GII
0,9,1996,1996.72699561,23,MD,RYD,14726,28.79,34.79,46,3,55,1,IRIS
0,9,1996,1996.74215566,28,ML,IPRG,14740,28.8586,34.7449,43,3.7,5,15,IRIS
0,9,1996,1996.74215579,28,MD,,7363,29.1104,34.5853,47.307,3.7,5,15,GII
0,10,1996,1996.77202973,9,MB,EIDC,14765,34.78,32.34,33,4.3,30,13,IRIS
0,10,1996,1996.77203584,9,MB,EIDC,14766,34.33,32.15,46,4.1,33,13,IRIS
0,10,1996,1996.77204434,9,MB,EIDC,14767,35.69,32.7,15,4,38,13,IRIS
0,10,1996,1996.77230193,9,MD,,29975,34.47,32.18,0.6,3.6,54,15,KOERI
0,10,1996,1996.77258208,9,MD,,29968,33.97,32.19,39.6,3.5,21,18,KOERI
0,10,1996,1996.7725917,9,MD,,29967,34.55,32.19,43.9,3.5,26,18,KOERI
0,10,1996,1996.77408833,10,MD,,29940,34.53,32.18,30.7,3.8,35,7,KOERI
0,10,1996,1996.77425587,10,MD,,29938,33.96,32.14,48.9,4.3,3,9,KOERI
0,10,1996,1996.77857509,11,ML,JSO,14950,32.21,38.43,13,3.6,0,23,IRIS
0,10,1996,1996.78504444,14,MD,,29875,34.53,32.09,49.2,3.6,49,7,KOERI
0,10,1996,1996.78905864,15,ML,JSO,15012,28.7467,34.5674,28,3.5,5,19,IRIS
0,10,1996,1996.78905873,15,MD,,7552,28.8834,34.7668,30.63,3.1,5,19,GII
0,10,1996,1996.802059,20,MD,,7586,29.3113,34.786,10.546,3.3,17,13,GII
0,10,1996,1996.80511569,21,MD,,7592,28.9859,34.714,10.286,3.3,8,16,GII
0,10,1996,1996.80835939,22,MD,,29843,33.94,32.25,43.9,3.7,37,20,KOERI
0,10,1996,1996.80843498,22,MD,,29842,33.69,32.29,34.4,3.6,17,21,KOERI
0,10,1996,1996.8121079,24,MD,ISK,15078,37.5546,30.0476,21,3.3,33,5,IRIS
0,10,1996,1996.81801211,26,MD,ISK,15085,38.6416,30.8053,6,3.1,25,9,IRIS
0,10,1996,1996.82108667,27,MD,RYD,15094,30.27,36.41,31,3,25,12,IRIS
0,10,1996,1996.82360992,28,MD,,7617,34.1666,32.4362,22.195,3.1,35,10,GII
0,10,1996,1996.83227,31,MD,,7625,28.9589,34.4858,34.912,3.3,39,14,GII
0,11,1996,1996.85919162,10,MD,RYD,15164,30.6,35.8,21,3.4,8,11,IRIS
0,11,1996,1996.87132291,14,MD,,7652,30.5161,32.1103,1.475,3.5,42,21,GII
0,11,1996,1996.88153103,18,MD,RYD,15206,29.91,36.17,7,3.3,22,15,IRIS
0,11,1996,1996.88886318,21,ML,IPRG,15215,34.2845,32.256,27,3,46,7,IRIS
0,11,1996,1996.88886329,21,MD,,7668,34.1877,32.451,30.499,3.1,46,7,GII
0,11,1996,1996.89167607,22,MD,,7669,29.2866,34.737,57.37,3.6,28,8,GII
0,12,1996,1996.92750796,5,MD,,7691,29.4247,34.7351,47.819,3.7,13,11,GII
0,12,1996,1996.94444952,11,MD,,7694,29.1795,34.7796,40.464,3.6,2,16,GII
0,1,1997,1997.01588024,6,MD,,29780,36.93,35.68,39.4,4.2,6,19,KOERI
0,1,1997,1997.04388056,17,MD,,7731,34.194,32.446,37.402,3.1,23,0,GII
0,2,1997,1997.0856597,1,MD,,7747,29.3281,34.7246,44.34,3.7,22,6,GII
0,2,1997,1997.10824673,9,MD,RYD,15390,30.99,37.56,29,3,14,12,IRIS
0,2,1997,1997.13280505,18,MD,,7758,29.3618,34.7777,19.92,3.4,22,11,GII
0,2,1997,1997.13283811,18,MD,,29744,34.05,32.1,42.7,3.9,39,11,KOERI
0,2,1997,1997.13310033,18,MD,,29743,34.3,32,32,3.7,57,13,KOERI
0,2,1997,1997.14099064,21,MD,,7764,29.2903,34.7526,40.939,3.4,4,11,GII
0,2,1997,1997.14101116,21,MD,,7765,29.3727,34.7892,27.79,3.5,15,11,GII
0,2,1997,1997.14196476,21,MD,,7766,29.376,34.7434,40.756,3.4,36,19,GII
0,3,1997,1997.16548551,2,MD,RYD,15441,29.79,36.11,11,3,39,9,IRIS
0,3,1997,1997.16587294,2,MD,RYD,15443,29.47,34.54,49,3,2,13,IRIS
0,3,1997,1997.17693138,6,MD,RYD,15450,29.2,35.6,8,3,55,13,IRIS
0,4,1997,1997.26490821,7,MB,,7786,29.276,34.7672,45.203,4.1,35,16,GII
0,5,1997,1997.37779462,18,ML,IPRG,15585,28.2327,35.1109,51,3.3,28,21,IRIS
0,5,1997,1997.37779472,18,MD,,7813,28.4066,34.398,54.319,3.3,28,21,GII
0,5,1997,1997.38581701,21,MD,,7816,29.2525,34.7672,25.254,3.2,45,19,GII
0,6,1997,1997.42491294,5,MD,,7822,32.7461,35.6402,14.58,3.1,14,2,GII
0,7,1997,1997.51338619,7,MD,,29704,36.08,30.51,47,3.5,15,9,KOERI
0,7,1997,1997.55612653,22,MD,,7837,33.8888,36.0908,6.222,3.2,40,23,GII
0,10,1997,1997.82423912,28,MD,,29666,38.37,36.51,4.9,3.6,20,20,KOERI
0,11,1997,1997.83445748,1,MD,,29664,39.27,39.75,51,4.1,50,13,KOERI
0,11,1997,1997.84786901,6,ML,GBZT,15862,36.71,34.697,57,3.2,19,11,IRIS
0,12,1997,1997.92804572,5,MD,,7869,27.6807,35.0604,49.752,3.1,40,17,GII
0,1,1998,1998.01098119,5,MD,,29651,37.36,38.7,42.7,3.5,11,0,KOERI
0,1,1998,1998.07997048,30,ML,GBZT,15960,37.324,36.25,29,3.2,32,4,IRIS
0,2,1998,1998.11999829,13,MB,IPRG,15978,33.7317,35.6516,6,4,11,19,IRIS
0,5,1998,1998.36270129,13,MB,EIDC,16109,35.2081,35.097,48,3.8,15,9,IRIS
0,9,1998,1998.66890869,2,MD,,29584,36.16,31.65,24.6,3.6,38,3,KOERI
0,9,1998,1998.71871123,20,MD,,29582,36.85,35.49,37.4,3.5,54,7,KOERI
0,10,1998,1998.79872812,19,MD,RYD,16355,30.2,36,30,3.6,51,12,IRIS
0,10,1998,1998.82056263,27,MD,RYD,16360,31.3,36,43,3.2,7,12,IRIS
0,3,1999,1999.18211713,8,MD,,29526,35.65,32.49,45.7,3.5,20,11,KOERI
0,3,1999,1999.24182325,30,ML,GBZT,16547,36.307,36.126,18,3,22,6,IRIS
0,8,1999,1999.60838768,11,MD,,29475,34.53,33.01,34,4.2,28,1,KOERI
0,8,1999,1999.61050249,11,MD,,29471,34.48,33.03,6.6,4.2,0,20,KOERI
0,8,1999,1999.61594938,13,MD,,29467,34.76,32.9,59.5,3.6,42,19,KOERI
0,11,1999,1999.85055901,7,ML,JSO,16934,30.014,36.117,49,3.7,53,10,IRIS
0,12,1999,1999.98748782,27,MD,RYD,17006,30.56,36.06,36,3.3,23,10,IRIS
0,1,2000,2000.01880563,7,MD,,29421,34.61,32.45,19.1,3.8,11,21,KOERI
0,3,2000,2000.22944599,24,MD,JSO,17126,28.972,34.806,13,3,27,23,IRIS
0,4,2000,2000.2631311,6,MD,JSO,17155,28.862,34.816,37,3.3,20,7,IRIS
0,4,2000,2000.26330475,6,MD,JSO,17158,28.791,34.836,8,3.2,52,8,IRIS
0,4,2000,2000.26816377,8,MD,JSO,17166,28.867,34.809,2,3.3,33,3,IRIS
0,4,2000,2000.27853778,11,MD,JSO,17180,28.945,35.078,33,3,40,22,IRIS
0,5,2000,2000.35193583,8,MD,,29376,36.06,31.12,15.6,3.7,24,19,KOERI
0,5,2000,2000.35418199,9,MD,,29375,34.01,32.24,4.5,3.9,8,15,KOERI
0,5,2000,2000.36483034,13,MD,JSO,17211,28.687,34.757,11,3,40,12,IRIS
0,7,2000,2000.57463754,29,ML,,1744,34.715,32.957,58.24,3.1,36,7,ANSS
0,9,2000,2000.66820073,1,MD,,29350,35.44,32.61,30.8,3.7,28,13,KOERI
0,9,2000,2000.69554591,11,MD,JSO,17382,28.787,34.9,31,3.2,40,13,IRIS
0,10,2000,2000.76838042,8,MD,JSO,17429,28.817,34.856,13,3.3,27,5,IRIS
0,10,2000,2000.78585711,14,MD,JSO,17436,28.724,34.893,8,3,58,14,IRIS
0,10,2000,2000.82484707,28,MD,JSO,17448,28.796,34.816,24,3,27,21,IRIS
0,11,2000,2000.8348651,1,MD,JSO,17450,29.317,35.216,18,3.3,27,13,IRIS
0,11,2000,2000.83488042,1,MD,,8140,29.0033,34.6269,22.514,3.7,35,13,GII
0,12,2000,2000.97881284,24,MD,JSO,17579,29.507,34.07,31,3.2,53,5,IRIS
0,1,2001,2001.01933289,8,MD,JSO,17613,28.658,34.624,22,3,21,1,IRIS
0,3,2001,2001.20686098,17,ML,SNSN,17717,31.787,35.693,8,3.2,6,12,IRIS
0,3,2001,2001.22493639,24,MD,JSO,17727,30.015,34.768,34,3.1,26,2,IRIS
0,3,2001,2001.23153393,26,ML,SNSN,17732,31.801,35.696,14,3.1,14,12,IRIS
0,5,2001,2001.33761121,4,MD,RYD,17770,29.18,34.97,27,3,28,5,IRIS
0,5,2001,2001.35434212,10,MD,JSO,17775,28.799,34.785,13,3,2,8,IRIS
0,5,2001,2001.35498681,10,MD,JSO,17777,28.726,34.598,4,3.3,41,13,IRIS
0,5,2001,2001.39305001,24,ML,SNSN,17794,31.61,36.121,5,3,7,11,IRIS
0,6,2001,2001.42426852,4,MD,JSO,17810,28.824,34.795,32,3.3,35,20,IRIS
0,6,2001,2001.43410946,8,MD,JSO,17812,28.809,34.733,56,3.1,47,10,IRIS
0,7,2001,2001.51762865,8,MW,JSO,17839,28.603,34.735,37,3.6,25,22,IRIS
0,7,2001,2001.5307467,13,MD,JSO,17844,28.301,34.671,28,3.2,20,17,IRIS
0,7,2001,2001.54212576,17,MD,JSO,17848,29.314,34.969,18,3.3,1,21,IRIS
0,7,2001,2001.57556948,30,MD,JSO,17858,28.658,34.691,19,3,59,1,IRIS
0,10,2001,2001.81856922,26,MD,JSO,17941,28.759,34.618,59,3.5,39,18,IRIS
0,11,2001,2001.86084037,11,MD,JSO,17964,29.254,34.899,42,3.4,57,4,IRIS
0,11,2001,2001.86959801,14,ML,SNSN,17972,30.8393,36.0511,43,3.4,40,9,IRIS
0,11,2001,2001.86964919,14,ML,SNSN,17973,30,36.289,37,3.5,7,10,IRIS
0,11,2001,2001.87454005,16,MD,JSO,17980,28.358,34.71,15,3.1,58,4,IRIS
0,12,2001,2001.92212586,3,ML,SNSN,17993,32.7743,36.3292,21,3,49,13,IRIS
0,12,2001,2001.92445529,4,ML,SNSN,17994,32.9918,36.7247,42,3.1,13,10,IRIS
0,12,2001,2001.9356478,8,ML,SNSN,18000,31.6326,35.7348,29,3,16,12,IRIS
0,12,2001,2001.94425526,11,ML,SNSN,18005,32.589,36.0688,34,3.1,40,15,IRIS
0,12,2001,2001.95204186,14,ML,SNSN,18015,31.6226,35.6685,12,3,53,11,IRIS
0,12,2001,2001.9652194,19,MW,GII,18019,28.61,33.02,19,3.8,19,7,IRIS
0,12,2001,2001.99294711,29,MD,JSO,18028,28.455,34.543,0,3.3,13,10,IRIS
0,12,2001,2001.99352955,29,MD,JSO,18032,28.411,34.638,8,3.4,19,15,IRIS
0,12,2001,2001.99355356,29,MD,JSO,18033,28.416,34.661,45,3.4,31,15,IRIS
0,12,2001,2001.99518671,30,MD,JSO,18035,28.387,34.667,8,3.4,50,5,IRIS
0,12,2001,2001.99540401,30,MD,JSO,18036,29.641,33.9,21,3.3,44,7,IRIS
0,1,2002,2002.01717196,7,MD,JSO,18046,28.842,34.832,35,3.3,25,6,IRIS
0,1,2002,2002.03976173,15,ML,SNSN,18053,31.7579,35.4759,46,3.3,18,12,IRIS
0,1,2002,2002.0587735,22,ML,SNSN,18064,33.492,39.8736,21,3.1,51,10,IRIS
0,2,2002,2002.09195329,3,MD,ISK,18169,38.66,30.759,39,3.5,30,13,IRIS
0,3,2002,2002.16571081,2,ML,SNSN,18415,31.4671,38.0765,36,3.1,37,11,IRIS
0,3,2002,2002.24486003,31,ML,SNSN,18497,32.9318,36.3594,26,3.1,58,8,IRIS
0,5,2002,2002.3681412,15,MD,ISK,18598,37.248,30.539,1,3.2,55,8,IRIS
0,6,2002,2002.43401998,8,MD,ISK,18639,37.591,30.28,54,3.1,0,10,IRIS
0,6,2002,2002.43506393,8,MD,ISK,18640,37.55,30.19,36,3,9,19,IRIS
0,8,2002,2002.61797698,14,MD,JSO,18772,29.19,35.415,42,3,28,13,IRIS
0,9,2002,2002.69158733,10,MD,JSO,18801,28.849,35.292,18,3.3,18,10,IRIS
0,9,2002,2002.71821252,20,MD,JSO,18813,28.919,34.481,30,3,32,3,IRIS
0,10,2002,2002.78361095,14,MD,ISK,18868,39.5667,38.0956,55,3.5,25,0,IRIS
0,11,2002,2002.86240262,11,MD,JSO,18920,28.356,34.82,49,3,38,18,IRIS
0,11,2002,2002.86252182,11,MD,JSO,18922,28.461,34.802,28,3.3,41,19,IRIS
0,11,2002,2002.8731374,15,MD,JSO,18932,28.283,34.847,1,3.2,41,16,IRIS
0,11,2002,2002.88524873,20,MD,JSO,18946,28.371,34.812,44,3.3,46,2,IRIS
0,11,2002,2002.88790772,21,MD,JSO,18948,28.316,34.921,18,3.4,4,2,IRIS
0,11,2002,2002.89291216,22,MD,JSO,18954,28.334,34.772,38,3.4,54,21,IRIS
0,11,2002,2002.89319993,23,MD,JSO,18955,28.366,34.808,53,3.3,25,0,IRIS
0,11,2002,2002.89792456,24,MD,JSO,18962,28.298,34.799,9,3.5,49,17,IRIS
0,11,2002,2002.89883333,25,MD,JSO,18967,28.272,34.763,48,3.6,46,1,IRIS
0,12,2002,2002.928004,5,MD,JSO,18995,28.595,34.864,54,3.1,18,17,IRIS
0,3,2003,2003.23731462,28,MD,GRAL,19346,34.744,36.315,34,3.1,52,14,IRIS
0,3,2003,2003.23958089,29,MD,GRAL,19347,33.258,35.18,43,3.1,43,10,IRIS
0,4,2003,2003.24861013,1,MD,GRAL,19354,33.299,35.762,29,3.1,49,17,IRIS
