time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2008-10-04T10:27:57.040Z,35.507,31.332,10,3.6,ml,19,169.8,,,us,usp000gj9y,2014-11-07T01:37:23.494Z,"Cyprus region",earthquake
2008-09-30T04:08:16.270Z,34.569,31.985,35,3.4,md,7,324.9,,,us,usp000gj08,2014-11-07T01:37:16.692Z,"Cyprus region",earthquake
2008-09-28T11:32:12.000Z,36.662,30.074,63.7,4,m,16,101.5,,,us,usp000ghvw,2014-11-07T01:37:16.007Z,"western Turkey",earthquake
2008-09-26T03:15:36.900Z,35.961,31.496,35,3.6,ml,5,278.1,,,us,usp000ghr9,2014-11-07T01:37:15.022Z,"Cyprus region",earthquake
2008-09-21T12:06:53.220Z,34.795,33.916,23,3,ml,5,249.9,,,us,usp000ghfn,2014-11-07T01:37:13.996Z,"Cyprus region",earthquake
2008-09-18T16:54:11.090Z,34.692,32.981,18,3.5,ml,6,220.5,,,us,usp000gh9v,2014-11-07T01:37:13.201Z,"Cyprus region",earthquake
2008-09-17T05:10:40.130Z,34.443,32.17,17,3.1,ml,5,316.2,,,us,usp000gh6s,2014-11-07T01:37:12.687Z,"Cyprus region",earthquake
2008-09-17T01:09:19.000Z,35.901,31.672,83.3,4,mb,100,82.4,,,us,usp000gh6b,2014-11-07T01:37:12.651Z,"Cyprus region",earthquake
2008-09-10T01:58:25.200Z,27.78,33.15,5,3.8,md,11,339.4,,,us,usp000ggrm,2014-11-07T01:37:10.253Z,"Egypt",earthquake
2008-09-09T20:12:24.170Z,35.096,33.924,19,3,ml,6,218.4,,,us,usp000ggr5,2014-11-07T01:37:09.801Z,"Cyprus region",earthquake
2008-09-07T07:03:26.920Z,34.854,32.094,17,3,ml,5,315.4,,,us,usp000ggk4,2014-11-07T01:37:08.610Z,"Cyprus region",earthquake
2008-09-04T22:54:32.330Z,37.467,38.543,10,4.3,ml,48,122.7,,,us,usp000ggef,2014-11-07T01:37:07.811Z,"eastern Turkey",earthquake
2008-09-03T18:06:34.410Z,35.063,33.116,42,3.1,md,6,115.2,,,us,usp000ggb7,2014-11-07T01:37:07.382Z,"Cyprus region",earthquake
2008-09-03T02:25:17.000Z,37.553,38.474,8,3.3,md,7,208.9,,,us,usp000gg9t,2014-11-07T01:37:07.051Z,"eastern Turkey",earthquake
2008-09-03T02:22:47.000Z,37.507,38.503,5.7,5,mwc,204,89.7,,,us,usp000gg9s,2015-02-11T17:18:56.000Z,"eastern Turkey",earthquake
2008-08-25T15:51:29.300Z,37.481,35.767,35,3.6,md,6,180.9,,1.27,us,usp000gfh0,2014-11-07T01:36:59.229Z,"central Turkey",earthquake
2008-08-22T17:33:08.640Z,35.095,32.936,10,3.2,ml,6,149,,,us,usp000gf8y,2014-11-07T01:36:57.848Z,"Cyprus region",earthquake
2008-08-20T11:01:38.000Z,37.711,37.463,5,4.4,mb,33,120.4,,,us,usp000gf2y,2014-11-07T01:36:57.172Z,"central Turkey",earthquake
2008-08-16T15:56:41.150Z,34.445,32.591,35,3.1,ml,5,285.7,,,us,usp000getu,2014-11-07T01:36:55.326Z,"Cyprus region",earthquake
2008-08-13T06:05:29.700Z,33.05,34.55,10,3.2,md,17,253.9,,,us,usp000gej1,2014-11-07T01:36:53.523Z,"eastern Mediterranean Sea",earthquake
2008-08-12T21:34:45.530Z,34.864,32.804,25,3,ml,6,124.4,,,us,usp000geh1,2014-11-07T01:36:53.428Z,"Cyprus region",earthquake
2008-08-12T06:44:54.000Z,35.76,31.224,5.2,3.8,md,5,336,,,us,usp000geg0,2014-11-07T01:36:53.334Z,"Cyprus region",earthquake
2008-08-10T08:32:57.000Z,35.413,31.538,5,3.4,ml,6,331.2,,,us,usp000geau,2014-11-07T01:36:52.297Z,"Cyprus region",earthquake
2008-08-09T23:20:03.000Z,35.809,31.068,10,3.5,md,10,223.4,,,us,usp000gea0,2014-11-07T01:36:52.189Z,"Cyprus region",earthquake
2008-08-08T04:30:06.820Z,35.505,31.232,35,3.3,ml,11,230.5,,,us,usp000ge5k,2014-11-07T01:36:51.631Z,"Cyprus region",earthquake
2008-08-03T16:01:18.600Z,37.179,29.961,4.4,3.8,ml,23,84.5,,1.22,us,usp000gdsa,2014-11-07T01:36:49.619Z,"western Turkey",earthquake
2008-07-31T00:10:19.290Z,35.516,32.067,51,3.3,md,13,145.7,,,us,usp000gdgm,2014-11-07T01:36:44.385Z,"Cyprus region",earthquake
2008-07-30T20:33:04.250Z,34.881,32.81,22,3.3,ml,8,116.4,,,us,usp000gdg7,2014-11-07T01:36:44.352Z,"Cyprus region",earthquake
2008-07-29T02:51:04.370Z,34.532,33.378,11,3.1,ml,6,244.1,,,us,usp000gdc9,2014-11-07T01:36:43.915Z,"Cyprus region",earthquake
2008-07-27T22:57:01.000Z,35.392,31.38,7.6,3.8,ml,13,169.2,,,us,usp000gd9p,2014-11-07T01:36:43.577Z,"Cyprus region",earthquake
2008-07-26T04:25:29.000Z,35.352,31.359,8.4,3.9,ml,21,97,,,us,usp000gd5s,2014-11-07T01:36:43.127Z,"Cyprus region",earthquake
2008-07-26T04:22:01.000Z,35.399,31.395,10,3.4,ml,12,96.5,,,us,usp000gd5r,2014-11-07T01:36:43.125Z,"Cyprus region",earthquake
2008-07-26T04:18:36.100Z,35.48,31.42,35.6,4.1,ml,43,95.9,,1.1,us,usp000gd5q,2014-11-07T01:36:43.122Z,"Cyprus region",earthquake
2008-07-25T03:52:30.000Z,35.952,31.181,5.4,3.6,md,27,145.6,,,us,usp000gd3h,2014-11-07T01:36:42.854Z,"Cyprus region",earthquake
2008-07-22T01:29:56.510Z,36.658,30.209,27.7,3.2,md,16,107.3,,,us,usp000gcv0,2014-11-07T01:36:41.347Z,"western Turkey",earthquake
2008-07-20T16:39:45.440Z,34.873,32.349,30,3.2,ml,4,260.9,,,us,usp000gcqu,2014-11-07T01:36:40.912Z,"Cyprus region",earthquake
2008-07-16T00:55:49.730Z,34.334,31.901,25,3.6,ml,22,231,,,us,usp000gc9q,2014-11-07T01:36:38.411Z,"Cyprus region",earthquake
2008-07-08T01:35:48.630Z,33.934,32.511,10,3.7,ml,13,231.5,,1.13,us,usp000gbm5,2014-11-07T01:36:35.564Z,"eastern Mediterranean Sea",earthquake
2008-07-06T18:37:19.000Z,34.829,34,29.7,3.5,md,6,257.2,,,us,usp000gbgk,2014-11-07T01:36:35.179Z,"Cyprus region",earthquake
2008-07-06T11:25:48.470Z,35.582,31.255,35,3.7,md,10,226.7,,,us,usp000gbfn,2014-11-07T01:36:35.017Z,"Cyprus region",earthquake
2008-07-04T06:13:48.560Z,34.991,33.565,41,3.4,m,6,159.6,,,us,usp000gb9y,2014-11-07T01:36:34.087Z,"Cyprus region",earthquake
2008-07-04T05:21:06.490Z,34.807,32.713,24,3.3,ml,5,174.5,,,us,usp000gb9v,2014-11-07T01:36:34.050Z,"Cyprus region",earthquake
2008-07-03T02:10:23.400Z,34.701,32.607,21,3.2,ml,6,234.1,,,us,usp000gb6h,2014-11-07T01:36:33.189Z,"Cyprus region",earthquake
2008-07-02T09:29:15.700Z,33.425,35.559,20.1,3.1,ml,4,139.5,,,us,usp000gb52,2014-11-07T01:36:32.774Z,"Lebanon - Syria region",earthquake
2008-06-29T04:33:36.280Z,34.631,34.095,24.6,3.1,ml,10,232.8,,0.45,us,usp000gawz,2014-11-07T01:36:27.919Z,"Cyprus region",earthquake
2008-06-25T20:25:19.770Z,34.183,33.294,34,3.3,ml,6,275.6,,,us,usp000gajk,2014-11-07T01:36:26.103Z,"Cyprus region",earthquake
2008-06-25T05:16:43.750Z,34.891,32.153,31,3,ml,5,311.5,,,us,usp000gagw,2014-11-07T01:36:25.887Z,"Cyprus region",earthquake
2008-06-23T15:45:46.500Z,33.29,35.43,1,3,md,14,229.1,,,us,usp000gad4,2014-11-07T01:36:25.357Z,"Lebanon - Syria region",earthquake
2008-06-21T17:59:46.950Z,29.782,30.637,6.2,4.3,md,50,54.3,,,us,usp000ga8h,2014-11-07T01:36:24.446Z,"Egypt",earthquake
2008-06-19T01:39:44.310Z,34.997,31.992,20,3.4,md,11,120.9,,,us,usp000ga1f,2014-11-07T01:36:23.081Z,"Cyprus region",earthquake
2008-06-19T00:24:31.850Z,36.691,35.933,5,3.6,md,20,92.6,,,us,usp000ga1b,2014-11-07T01:36:23.049Z,"central Turkey",earthquake
2008-06-16T12:40:57.360Z,34.196,32.68,19,3.3,ml,5,303.3,,,us,usp000g9tq,2014-11-07T01:36:22.116Z,"Cyprus region",earthquake
2008-06-14T01:36:27.460Z,34.47,32.073,21,3.3,md,5,317.2,,,us,usp000g9j1,2014-11-07T01:36:20.971Z,"Cyprus region",earthquake
2008-06-13T05:28:52.700Z,33.32,35.45,1,4,md,18,104.7,,,us,usp000g9ee,2014-11-07T01:36:20.454Z,"Lebanon - Syria region",earthquake
2008-06-12T22:51:48.410Z,35.836,31.447,5,3.7,md,24,155.3,,,us,usp000g9d1,2014-11-07T01:36:20.291Z,"Cyprus region",earthquake
2008-06-12T16:40:41.600Z,33.326,35.452,5.4,4,md,6,278.7,,,us,usp000g9c3,2014-11-07T01:36:20.225Z,"Lebanon - Syria region",earthquake
2008-06-12T15:43:24.300Z,33.302,35.41,4.3,3.9,md,8,278.2,,,us,usp000g9by,2014-11-07T01:36:20.216Z,"Lebanon - Syria region",earthquake
2008-06-12T15:41:01.000Z,33.31,35.45,0,4.2,mb,23,77.6,,,us,usp000g9bw,2014-11-07T01:36:20.210Z,"Lebanon - Syria region",earthquake
2008-06-12T15:28:59.940Z,33.359,35.42,10,4,md,10,276.3,,0.82,us,usp000g9bu,2014-11-07T01:36:20.207Z,"Lebanon - Syria region",earthquake
2008-06-12T12:58:12.800Z,33.26,35.46,1,4,md,24,69.2,,,us,usp000g9bh,2014-11-07T01:36:20.178Z,"Lebanon - Syria region",earthquake
2008-06-09T19:51:51.000Z,36.109,31.052,14.8,3.5,md,4,338.5,,,us,usp000g91v,2014-11-07T01:36:17.609Z,"western Turkey",earthquake
2008-06-07T02:17:01.640Z,34.559,32.138,36,3,ml,5,314.1,,,us,usp000g8sa,2014-11-07T01:36:15.710Z,"Cyprus region",earthquake
2008-06-06T01:16:12.090Z,34.488,32.941,10,3.3,ml,14,119.3,,1.44,us,usp000g8pa,2014-11-07T01:36:15.317Z,"Cyprus region",earthquake
2008-06-06T00:12:49.730Z,34.382,32.816,10,4.3,mb,139,82.4,,1.2,us,usp000g8p5,2014-11-07T01:36:15.297Z,"Cyprus region",earthquake
2008-05-31T20:12:53.180Z,37.06,31.03,118.3,3.1,md,12,97.3,,0.37,us,usp000g881,2014-11-07T01:36:08.607Z,"western Turkey",earthquake
2008-05-30T17:33:32.120Z,34.415,32.036,21,3.1,ml,5,324.6,,,us,usp000g84u,2014-11-07T01:36:08.012Z,"Cyprus region",earthquake
2008-05-29T07:16:13.000Z,27.29,34.34,10,4.1,md,9,348.1,,,us,usp000g819,2014-11-07T01:36:07.547Z,"Red Sea",earthquake
2008-05-29T06:10:44.300Z,27.56,33.28,31,3.9,md,8,341.5,,,us,usp000g813,2014-11-07T01:36:07.524Z,"Egypt",earthquake
2008-05-25T08:02:49.000Z,37.426,35.204,6.6,3.3,ml,9,105,,,us,usp000g7r1,2014-11-07T01:36:06.107Z,"central Turkey",earthquake
2008-05-25T02:34:12.750Z,34.543,31.914,25,3.2,ml,5,327.6,,,us,usp000g7qd,2014-11-07T01:36:06.014Z,"Cyprus region",earthquake
2008-05-23T18:25:55.100Z,33.29,35.45,1,3.6,md,23,107.9,,,us,usp000g7ka,2014-11-07T01:36:04.870Z,"Lebanon - Syria region",earthquake
2008-05-21T12:43:23.500Z,33.27,35.43,1,3.6,md,17,93.3,,,us,usp000g7df,2014-11-07T01:36:04.135Z,"Lebanon - Syria region",earthquake
2008-05-19T09:49:36.780Z,34.711,33.456,5,3.3,ml,9,222.9,,,us,usp000g781,2014-11-07T01:36:03.269Z,"Cyprus region",earthquake
2008-05-19T09:08:15.400Z,33.27,35.43,1,3.9,md,20,109.9,,,us,usp000g77y,2014-11-07T01:36:03.264Z,"Lebanon - Syria region",earthquake
2008-05-19T08:56:23.490Z,28.526,33.207,15,3.4,mw,29,55.3,,,us,usp000g77x,2014-11-07T01:36:03.261Z,"Egypt",earthquake
2008-05-17T06:39:20.000Z,37.269,31.042,99,3.8,mb,36,79.5,,,us,usp000g71t,2014-11-07T01:36:02.023Z,"western Turkey",earthquake
2008-05-03T03:20:53.000Z,36.667,36.552,12.2,4,mb,17,117.1,,,us,usp000g5cv,2014-11-07T01:35:50.247Z,"Turkey-Syria border region",earthquake
2008-04-25T02:05:52.280Z,35.202,31.523,20,3.5,ml,7,303.8,,,us,usp000g4sg,2014-11-07T01:35:42.975Z,"Cyprus region",earthquake
2008-04-23T02:03:03.650Z,35.329,31.437,10,3.6,ml,6,335.2,,,us,usp000g4ks,2014-11-07T01:35:41.699Z,"Cyprus region",earthquake
2008-04-22T19:10:43.630Z,34.687,32.066,6,3.7,ml,22,86.4,,0.87,us,usp000g4k6,2014-11-07T01:35:41.572Z,"Cyprus region",earthquake
2008-04-14T23:47:38.530Z,34.394,32.663,20,3.3,ml,5,270.6,,,us,usp000g3xk,2014-11-07T01:35:37.167Z,"Cyprus region",earthquake
2008-04-05T05:17:26.000Z,35.818,34.604,10.7,3.6,md,17,134.2,,,us,usp000g34y,2014-11-07T01:35:31.357Z,"Cyprus region",earthquake
2008-04-04T14:05:17.700Z,28.72,35.07,1,4.4,mb,15,297.4,,,us,usp000g33s,2014-11-07T01:35:31.058Z,"western Saudi Arabia",earthquake
2008-04-01T19:49:26.250Z,34.768,33.92,16,3.1,ml,6,248.2,,,us,usp000g2wy,2014-11-07T01:35:27.015Z,"Cyprus region",earthquake
2008-03-30T03:10:02.700Z,33.26,35.42,1,3.1,md,19,219.1,,,us,usp000g2pd,2014-11-07T01:35:21.165Z,"Lebanon - Syria region",earthquake
2008-03-26T22:03:18.100Z,37.114,30.949,92.3,3.3,md,22,150.2,,,us,usp000g2eh,2014-11-07T01:35:19.660Z,"western Turkey",earthquake
2008-03-26T21:16:15.960Z,37.123,30.231,77.6,3.4,md,55,64.1,,,us,usp000g2ea,2014-11-07T01:35:19.639Z,"western Turkey",earthquake
2008-03-20T23:02:58.810Z,34.452,32.047,21,3.5,ml,19,128.2,,,us,usp000g1w9,2014-11-07T01:35:17.119Z,"Cyprus region",earthquake
2008-03-20T04:15:40.080Z,35.787,31.418,10,3.1,ml,6,202.8,,,us,usp000g1ub,2014-11-07T01:35:16.838Z,"Cyprus region",earthquake
2008-03-13T11:04:04.260Z,35.115,33.816,54,3.2,m,7,131.2,,,us,usp000g1d9,2014-11-07T01:35:15.028Z,"Cyprus region",earthquake
2008-03-13T05:59:10.760Z,35.121,32.936,51,3.1,m,6,160.2,,,us,usp000g1ch,2014-11-07T01:35:14.923Z,"Cyprus region",earthquake
2008-03-12T22:54:58.330Z,35.078,33.841,35,3.1,ml,6,194.7,,,us,usp000g1bq,2014-11-07T01:35:14.824Z,"Cyprus region",earthquake
2008-03-06T18:44:24.660Z,35.074,33.858,46,3.2,m,7,132.7,,,us,usp000g0ve,2014-11-07T01:35:11.893Z,"Cyprus region",earthquake
2008-03-01T08:23:31.590Z,37.13,30.837,87.3,3.4,m,28,89.1,,,us,usp000g0ck,2014-11-07T01:35:08.415Z,"western Turkey",earthquake
2008-02-22T20:47:01.520Z,34.982,32.669,46,3.3,md,6,108.1,,,us,usp000fzq2,2014-11-07T01:35:01.785Z,"Cyprus region",earthquake
2008-02-19T03:58:57.000Z,35.983,31.57,9.9,4.1,ml,81,82.6,,,us,usp000fz78,2014-11-07T01:34:58.575Z,"Cyprus region",earthquake
2008-02-15T10:36:19.090Z,33.327,35.305,10,5.1,mwc,253,43.5,,1.11,us,usp000fyyz,2015-02-11T17:18:47.000Z,"Lebanon - Syria region",earthquake
2008-02-11T23:47:02.200Z,33.26,35.416,0,4.3,mb,98,46.1,,,us,usp000fyq2,2014-11-07T01:34:56.104Z,"Lebanon - Syria region",earthquake
2008-02-06T20:49:06.830Z,35.069,32.341,30,3.1,ml,5,248.4,,,us,usp000fyb6,2014-11-07T01:34:54.522Z,"Cyprus region",earthquake
2008-02-05T19:07:44.180Z,34.303,32.463,20,3.2,ml,6,289.4,,,us,usp000fy8e,2014-11-07T01:34:54.194Z,"Cyprus region",earthquake
2008-01-01T00:21:41.000Z,37.569,35.743,5,4.1,mb,38,97.6,,,us,usp000fvrh,2014-11-07T01:34:33.371Z,"central Turkey",earthquake
2007-12-23T23:55:08.330Z,37.506,35.738,5,4.1,ml,51,61.4,,,us,usp000fv46,2014-11-07T01:34:28.476Z,"central Turkey",earthquake
2007-12-23T17:44:06.000Z,37.025,32.407,3.1,3.6,md,7,207.4,,,us,usp000fv3c,2014-11-07T01:34:28.413Z,"central Turkey",earthquake
2007-12-21T10:07:51.000Z,35.973,31.166,15.8,3.7,ml,12,130.5,,,us,usp000fuy0,2014-11-07T01:34:27.723Z,"Cyprus region",earthquake
2007-12-19T23:51:09.000Z,37.051,34.658,5,3.6,ml,15,99.4,,,us,usp000fuuk,2014-11-07T01:34:27.102Z,"central Turkey",earthquake
2007-12-19T23:49:06.000Z,37.039,34.663,7.2,3.4,ml,12,99.5,,,us,usp000fuuj,2014-11-07T01:34:27.099Z,"central Turkey",earthquake
2007-12-18T19:49:37.000Z,37.021,34.564,7.5,3.3,ml,10,105.5,,,us,usp000fuq5,2014-11-07T01:34:26.439Z,"central Turkey",earthquake
2007-12-16T05:03:49.390Z,34.528,32.882,15,3,ml,6,245.9,,,us,usp000fuj2,2014-11-07T01:34:25.855Z,"Cyprus region",earthquake
2007-12-11T08:38:08.900Z,28.84,34.87,1,4,md,8,345.1,,,us,usp000fu8e,2014-11-07T01:34:23.690Z,"Egypt",earthquake
2007-12-10T07:18:16.480Z,35.625,31.656,13.9,3.5,ml,22,156.8,,,us,usp000fu68,2014-11-07T01:34:23.403Z,"Cyprus region",earthquake
2007-12-08T19:33:20.300Z,34.875,32.643,22,3.1,ml,6,151.4,,,us,usp000fu2g,2014-11-07T01:34:22.490Z,"Cyprus region",earthquake
2007-12-08T10:07:29.130Z,34.786,32.104,19,3.3,ml,6,315.1,,,us,usp000fu1g,2014-11-07T01:34:22.401Z,"Cyprus region",earthquake
2007-12-07T19:23:04.000Z,37.084,31.153,40,3.4,md,8,96.7,,,us,usp000fu0d,2014-11-07T01:34:22.231Z,"western Turkey",earthquake
2007-12-07T15:27:59.130Z,28.695,33.263,35,3.9,mb,11,192.5,,1.15,us,usp000fu01,2014-11-07T01:34:22.200Z,"Egypt",earthquake
2007-12-07T06:39:17.830Z,37.508,30.13,5,3.2,md,16,54.1,,,us,usp000ftzb,2014-11-07T01:34:22.100Z,"western Turkey",earthquake
2007-12-02T07:38:14.100Z,31.669,35.544,10,4,ml,9,223.8,,,us,usp000ftqa,2014-11-07T01:34:20.050Z,"Dead Sea region",earthquake
2007-12-02T01:40:22.000Z,37.301,31.103,88.8,3.7,md,26,78.3,,,us,usp000ftpy,2014-11-07T01:34:19.913Z,"western Turkey",earthquake
2007-11-27T15:10:03.150Z,37.155,30.931,133.4,3.2,m,20,96.3,,1.07,us,usp000ftdz,2014-11-07T01:34:15.573Z,"western Turkey",earthquake
2007-11-26T16:58:11.400Z,35.174,33.275,66,3,m,6,196.6,,,us,usp000ftbz,2014-11-07T01:34:15.100Z,"Cyprus region",earthquake
2007-11-23T22:48:48.710Z,37.559,35.554,11.3,3.1,md,5,142.5,,,us,usp000ft5v,2014-11-07T01:34:14.056Z,"central Turkey",earthquake
2007-11-23T22:19:54.000Z,31.86,34.94,11,4.4,mb,13,216,,,us,usp000ft5u,2014-11-07T01:34:14.054Z,"Dead Sea region",earthquake
2007-11-22T18:59:25.400Z,36.2,29.96,39,3.6,md,4,312.9,,,us,usp000ft3c,2014-11-07T01:34:13.698Z,"western Turkey",earthquake
2007-11-20T23:21:02.000Z,31.68,35.59,5,3.2,ml,8,156.8,,,us,usp000fszy,2014-11-07T01:34:13.033Z,"Dead Sea region",earthquake
2007-11-20T09:18:44.900Z,31.683,35.557,10,4.6,mb,60,123.2,,,us,usp000fsyj,2014-11-07T01:34:12.451Z,"Dead Sea region",earthquake
2007-11-13T22:21:59.250Z,36.198,31.219,12.1,3.8,ml,41,108.6,,,us,usp000fsgj,2014-11-07T01:34:10.093Z,"western Turkey",earthquake
2007-11-03T03:43:06.000Z,36.809,31.109,88.1,3.9,md,30,81.2,,,us,usp000frvy,2014-11-07T01:34:06.497Z,"western Turkey",earthquake
2007-11-03T00:57:19.000Z,36.264,31.072,67.7,3.6,m,17,108.3,,,us,usp000frvk,2014-11-07T01:34:06.446Z,"western Turkey",earthquake
2007-10-31T19:35:58.560Z,35.955,31.801,40,3.5,md,6,223.3,,,us,usp000frq4,2014-11-07T01:34:01.871Z,"Cyprus region",earthquake
2007-10-23T21:49:14.360Z,35.982,32.116,25,3,ml,4,311.2,,,us,usp000fr4m,2014-11-07T01:33:58.771Z,"Cyprus region",earthquake
2007-10-21T10:13:16.470Z,34.397,33.64,15,3.1,ml,6,266.9,,,us,usp000fr00,2014-11-07T01:33:58.107Z,"Cyprus region",earthquake
2007-10-12T17:07:23.680Z,35.051,31.971,15,3.2,ml,6,319.9,,,us,usp000fqdb,2014-11-07T01:33:55.163Z,"Cyprus region",earthquake
2007-10-07T01:32:54.820Z,34.693,33.867,15,3,ml,6,251.1,,,us,usp000fq19,2014-11-07T01:33:51.694Z,"Cyprus region",earthquake
2007-10-05T04:14:09.550Z,35.214,31.227,25,3.4,ml,4,343.1,,,us,usp000fpx4,2014-11-07T01:33:50.952Z,"Cyprus region",earthquake
2007-10-02T09:52:41.480Z,34.598,33.338,10,3.1,ml,6,235.1,,,us,usp000fppv,2014-11-07T01:33:47.843Z,"Cyprus region",earthquake
2007-09-07T18:50:57.870Z,37.58,29.997,7.2,3.6,md,17,77.4,,0.87,us,usp000fmn4,2014-11-07T01:33:31.595Z,"western Turkey",earthquake
2007-08-31T21:38:39.230Z,34.737,32.259,19,3.3,ml,6,297.9,,,us,usp000fm3h,2014-11-07T01:33:25.096Z,"Cyprus region",earthquake
2007-08-29T01:18:19.660Z,34.509,33.674,6,3.1,ml,7,258.5,,,us,usp000fkxa,2014-11-07T01:33:24.127Z,"Cyprus region",earthquake
2007-08-28T19:55:19.940Z,34.904,33.503,11,4.3,mb,109,108,,,us,usp000fkwv,2014-11-07T01:33:24.040Z,"Cyprus region",earthquake
2007-08-27T21:46:20.400Z,35.63,31.294,28.9,3.8,ml,35,115.6,,,us,usp000fkuk,2014-11-07T01:33:23.673Z,"Cyprus region",earthquake
2007-08-27T08:28:56.630Z,34.395,31.967,25,3,ml,5,328.2,,,us,usp000fkt5,2014-11-07T01:33:23.497Z,"Cyprus region",earthquake
2007-08-25T16:27:50.480Z,35.71,33.757,56,3.2,m,4,282.1,,,us,usp000fkpc,2014-11-07T01:33:22.745Z,"Cyprus region",earthquake
2007-08-25T01:58:10.890Z,35.069,32.389,19,3,ml,4,193.8,,,us,usp000fkmx,2014-11-07T01:33:22.611Z,"Cyprus region",earthquake
2007-08-22T14:53:23.010Z,35.167,32.275,20,3.1,ml,6,281,,,us,usp000fkf0,2014-11-07T01:33:21.161Z,"Cyprus region",earthquake
2007-08-21T10:54:35.190Z,34.648,33.439,3,3,ml,6,229.6,,,us,usp000fkc8,2014-11-07T01:33:20.259Z,"Cyprus region",earthquake
2007-08-17T06:09:12.610Z,36.575,31.165,46,3.6,m,5,339.4,,,us,usp000fk0f,2014-11-07T01:33:17.809Z,"western Turkey",earthquake
2007-08-17T03:04:56.150Z,34.478,32.004,21,3.1,ml,6,314,,,us,usp000fjzx,2014-11-07T01:33:17.738Z,"Cyprus region",earthquake
2007-08-14T12:28:02.880Z,34.978,33.255,51,3.1,m,7,130,,,us,usp000fjnz,2014-11-07T01:33:15.934Z,"Cyprus region",earthquake
2007-08-06T05:26:04.000Z,36.03,31.391,10.4,4.1,mb,31,83.4,,,us,usp000fj09,2014-11-07T01:33:12.543Z,"western Turkey",earthquake
2007-08-04T22:36:58.000Z,35.982,30.809,14.4,3.4,md,7,269.2,,,us,usp000fhwf,2014-11-07T01:33:11.910Z,"eastern Mediterranean Sea",earthquake
2007-07-29T23:09:39.140Z,34.444,32.14,25,3.3,ml,7,305.3,,,us,usp000fhdc,2014-11-07T01:33:05.260Z,"Cyprus region",earthquake
2007-07-29T00:06:39.330Z,34.46,32.782,10,3.4,ml,6,257.9,,,us,usp000fhb0,2014-11-07T01:33:04.985Z,"Cyprus region",earthquake
2007-07-26T09:28:18.400Z,35.048,33.189,54,4,m,52,55,,,us,usp000fh4a,2014-11-07T01:33:03.977Z,"Cyprus region",earthquake
2007-06-17T23:01:24.410Z,35.4,40.338,10,4,mb,25,155.8,,1.01,us,usp000fe8j,2014-11-07T01:32:43.391Z,"Syria",earthquake
2007-06-07T01:07:07.500Z,35.1,33.4,51,3.1,m,11,164.8,,,us,usp000fdh8,2014-11-07T01:32:39.916Z,"Cyprus region",earthquake
2007-05-18T23:27:44.000Z,37.314,33.284,6.4,4.5,mb,114,50.1,,,us,usp000fc8y,2014-11-07T01:32:29.471Z,"central Turkey",earthquake
2007-05-14T23:03:49.590Z,37.532,35.709,6.5,3.9,ml,46,59.9,,,us,usp000fbzc,2014-11-07T01:32:28.154Z,"central Turkey",earthquake
2007-05-12T13:06:40.000Z,36.386,35.634,7.6,3.8,ml,9,117.3,,,us,usp000fbue,2014-11-07T01:32:27.564Z,"central Turkey",earthquake
2007-05-09T18:45:19.770Z,26.672,34.979,10,4.6,mb,79,135.8,,0.89,us,usp000fbma,2014-11-07T01:32:26.141Z,"Red Sea",earthquake
2007-04-30T21:14:00.600Z,34.95,31.543,10,3.2,ml,6,336.7,,,us,usp000fayv,2014-11-07T01:32:18.736Z,"Cyprus region",earthquake
2007-04-30T15:39:33.270Z,35.979,31.954,11,3.4,md,5,324.1,,,us,usp000fay6,2014-11-07T01:32:18.687Z,"Cyprus region",earthquake
2007-04-27T22:38:28.020Z,34.458,33.374,10,3,ml,6,252.3,,,us,usp000farb,2014-11-07T01:32:17.785Z,"Cyprus region",earthquake
2007-04-25T21:37:19.280Z,34.512,32.019,22,3.5,ml,13,170.1,,,us,usp000fam7,2014-11-07T01:32:17.168Z,"Cyprus region",earthquake
2007-04-22T15:37:39.480Z,34.737,33.104,45.2,3.9,mb,49,111.1,,0.73,us,usp000fabn,2014-11-07T01:32:15.307Z,"Cyprus region",earthquake
2007-03-27T15:39:15.890Z,34.434,32.218,37.4,3.7,ml,26,126.9,,1.14,us,usp000f7n0,2014-11-07T01:31:56.919Z,"Cyprus region",earthquake
2007-03-26T08:13:49.720Z,34.5,33.461,11,3,ml,6,250.1,,,us,usp000f7g3,2014-11-07T01:31:56.149Z,"Cyprus region",earthquake
2007-03-26T05:54:11.550Z,34.49,33.442,11,3.3,ml,7,250.6,,,us,usp000f7fm,2014-11-07T01:31:56.061Z,"Cyprus region",earthquake
2007-03-24T10:47:21.050Z,35.822,31.449,10,3.5,ml,5,336.9,,,us,usp000f79t,2014-11-07T01:31:55.209Z,"Cyprus region",earthquake
2007-03-22T07:09:19.720Z,35.841,31.449,45,3.7,m,7,328.6,,,us,usp000f75k,2014-11-07T01:31:54.655Z,"Cyprus region",earthquake
2007-03-11T20:11:47.770Z,36.557,35.876,6.3,3.8,md,36,48.9,,,us,usp000f6h8,2014-11-07T01:31:51.571Z,"central Turkey",earthquake
2007-02-28T06:47:46.000Z,36.857,31.31,23.7,3.4,md,5,333.8,,,us,usp000f5tx,2014-11-07T01:31:43.164Z,"western Turkey",earthquake
