eventID,minute,longitude,magnitudeType,hour,Agency,magnitude,year,depth,month,dtime,second,catalogue,day,latitude
666,10,30.139,MB,18,,3.0,1992,5.0,12,1992.99660439,22.77,ANSS,30,36.558
5954,46,33.3207,MB,21,,3.2,1993,25.0,1,1993.0024858,32.195,GII,1,34.5954
5955,33,33.1594,MB,12,,4.1,1993,25.0,1,1993.0233523,58.09,GII,9,34.5627
4404,33,31.15,MW,11,POU,4.1,1993,65.0,1,1993.02871579,1.0,EMEC,11,35.99
669,33,31.16,MB,11,,4.3,1993,66.3,1,1993.02871741,52.33,ANSS,11,35.998
30285,12,30.25,MD,6,,3.8,1993,25.0,1,1993.03084594,37.6,KOERI,12,35.83
5957,18,33.9813,MD,18,,3.5,1993,25.0,1,1993.08154156,14.562,GII,30,34.7217
676,29,30.038,MD,0,,3.2,1993,33.0,2,1993.09320704,37.15,ANSS,4,36.822
679,59,30.565,MD,8,,3.8,1993,10.0,2,1993.11061591,43.36,ANSS,10,37.136
4405,31,32.19,MW,13,POU,3.7,1993,38.0,2,1993.13031015,1.0,EMEC,17,33.81
5961,58,34.0643,MD,17,,3.1,1993,14.0,2,1993.14725726,24.829,GII,23,27.1671
5962,5,35.5245,MD,15,,4.0,1993,10.0,2,1993.14966844,43.835,GII,24,27.1787
683,5,31.853,MD,16,,3.8,1993,10.0,2,1993.14978164,13.72,ANSS,24,36.445
684,37,38.616,M,0,,3.8,1993,10.0,2,1993.15349689,57.92,ANSS,26,38.038
4406,26,31.66,MW,19,ISC,3.2,1993,10.0,3,1993.18851982,1.0,EMEC,10,29.99
689,26,31.654,MB,19,,4.5,1993,10.0,3,1993.18852157,56.29,ANSS,10,30.079
4407,21,31.13,MW,10,POU,3.4,1993,18.0,3,1993.20666099,1.0,EMEC,17,35.41
691,21,31.156,ML,10,,4.6,1993,33.0,3,1993.20666268,54.16,ANSS,17,35.357
4408,3,34.38,MW,11,POU,5.4,1993,27.0,3,1993.22043953,1.0,EMEC,22,34.7
692,3,34.402,MB,11,,5.4,1993,32.1,3,1993.22044088,43.58,ANSS,22,34.697
4409,43,38.53,MW,16,KOERI,3.5,1993,12.0,3,1993.22930559,1.0,EMEC,25,38.07
695,5,30.684,MD,22,,3.1,1993,10.0,3,1993.24635797,45.02,ANSS,31,38.366
11953,41,31.5348,MD,9,HLW;NEIC,4.0,1993,10.0,4,1993.24768163,28.0,IRIS,1,28.6935
696,59,30.444,MD,14,,3.8,1993,10.0,4,1993.2482872,45.01,ANSS,1,37.822
5964,49,33.1693,MD,13,,3.8,1993,9.0,4,1993.25363394,59.806,GII,3,27.5463
11955,20,30.1196,MD,15,ISK,3.9,1993,2.3,4,1993.25380625,34.0,IRIS,3,36.9822
697,20,30.228,MD,15,,3.9,1993,10.0,4,1993.25380626,34.26,ANSS,3,36.896
699,6,31.714,MD,21,,3.2,1993,10.0,4,1993.30651968,44.64,ANSS,22,36.952
700,9,32.48,MD,2,,3.9,1993,10.0,4,1993.30709502,8.4,ANSS,23,35.96
5965,45,35.6117,MB,3,,3.1,1993,10.0,4,1993.31001758,14.46,GII,24,33.125
703,56,30.576,MD,20,,3.1,1993,10.0,5,1993.33937718,38.87,ANSS,4,29.148
5968,56,35.0853,MD,20,,3.1,1993,12.0,5,1993.35033595,34.589,GII,8,29.9924
11965,45,30.2603,MD,14,ISK,3.8,1993,10.0,5,1993.35237005,42.0,IRIS,9,36.0449
705,14,30.744,MD,23,,4.6,1993,159.9,5,1993.35333796,25.76,ANSS,9,37.283
4410,59,30.01,MW,23,PAP,3.4,1993,999.0,5,1993.36712142,1.0,EMEC,14,36.53
706,59,30.026,MD,23,,4.2,1993,10.0,5,1993.36712277,43.53,ANSS,14,36.512
11972,15,32.8916,MS,10,CSS;ISC,3.5,1993,25.0,5,1993.39843046,3.0,IRIS,26,34.5604
11973,21,39.0617,MB,17,ISC,4.3,1993,33.0,5,1993.39924226,44.0,IRIS,26,38.447
4411,16,30.81,MW,6,ISC,3.1,1993,10.0,6,1993.44729075,1.0,EMEC,13,29.56
4412,59,38.44,MW,19,KOERI,3.3,1993,21.0,6,1993.4515963,1.0,EMEC,14,39.63
713,59,38.41,MB,19,,5.0,1993,26.1,6,1993.45159762,42.68,ANSS,14,39.624
4413,15,34.71,MW,10,POU,4.4,1993,9.0,6,1993.46692355,1.0,EMEC,20,33.67
4414,48,39.31,MW,19,KOERI,3.4,1993,41.0,7,1993.51184935,1.0,EMEC,6,37.99
716,6,37.266,M,19,,3.5,1993,10.0,7,1993.53368818,30.45,ANSS,14,39.213
5976,53,34.3817,MB,8,,3.4,1993,16.0,7,1993.54622121,52.194,GII,19,27.5325
5977,57,37.12,MD,8,,3.8,1993,5.0,7,1993.54622744,8.399,GII,19,29.27
5978,57,34.5182,MB,11,,4.3,1993,16.0,7,1993.54656968,1.313,GII,19,27.9941
11987,57,34.4542,MB,11,IPRG,4.3,1993,16.0,7,1993.54656979,5.0,IRIS,19,28.3666
4415,21,36.78,MW,1,KOERI,3.3,1993,25.0,7,1993.55083907,1.0,EMEC,21,37.13
717,21,36.868,MB,1,,4.3,1993,34.0,7,1993.55084087,57.78,ANSS,21,37.144
5981,7,34.5118,MD,0,,3.2,1993,10.0,7,1993.5643985,51.111,GII,26,28.19
5982,46,35.5937,MB,11,,3.1,1993,2.0,7,1993.57668629,18.982,GII,30,33.9195
4416,34,34.81,MW,23,AFS,3.7,1993,7.0,7,1993.57803276,1.0,EMEC,30,28.75
723,34,34.821,MB,23,,4.7,1993,18.0,7,1993.57803307,10.81,ANSS,30,28.864
5985,40,34.7751,MB,23,,3.3,1993,2.0,7,1993.57804541,39.94,GII,30,28.9168
5987,19,34.7468,MD,17,,3.2,1993,8.0,7,1993.58005978,25.125,GII,31,28.5474
5988,52,34.8808,MB,17,,4.8,1993,6.0,7,1993.58012287,34.918,GII,31,27.4703
724,53,34.475,MB,17,,4.4,1993,10.0,7,1993.58012371,1.43,ANSS,31,29.394
5989,58,34.717,MB,17,,4.3,1993,17.0,7,1993.58013412,29.665,GII,31,28.7079
5991,15,34.6849,MB,1,,3.4,1993,7.0,8,1993.580965,12.171,GII,1,28.9496
5992,12,35.4856,MB,9,,4.3,1993,20.0,8,1993.58461366,56.229,GII,2,31.4815
725,16,35.278,MD,23,,4.4,1993,10.0,8,1993.58621908,44.84,ANSS,2,31.236
5993,16,35.3677,MB,23,,3.0,1993,20.0,8,1993.58621934,53.06,GII,2,31.2908
5994,15,34.9779,MD,10,,3.5,1993,10.0,8,1993.58747288,44.88,GII,3,28.4458
4417,31,34.92,MW,12,AFS,4.5,1993,16.0,8,1993.58773024,1.0,EMEC,3,28.35
726,31,34.608,MB,12,,4.5,1993,10.0,8,1993.58773085,20.19,ANSS,3,28.549
12008,31,34.6973,MB,12,NEIC,4.5,1993,16.0,8,1993.58773094,23.0,IRIS,3,28.8126
5997,41,34.8657,MD,12,,3.1,1993,16.0,8,1993.58774934,3.128,GII,3,28.6185
4418,43,34.82,MW,12,AFS,5.5,1993,13.0,8,1993.58775308,1.0,EMEC,3,28.45
727,43,34.547,MS,12,,6.1,1993,22.0,8,1993.5877533,8.0,ANSS,3,28.714
5998,43,34.8221,MB,12,,5.6,1993,13.0,8,1993.58775331,8.373,GII,3,28.4495
27495,43,34.409,MW,12,,6.1,1993,18.0,8,1993.58775336,9.83,ISC,3,28.809
728,54,34.777,MB,12,,5.1,1993,10.0,8,1993.58777417,6.36,ANSS,3,28.6
729,12,34.676,MB,13,,5.0,1993,10.0,8,1993.5878088,18.3,ANSS,3,28.504
5999,12,34.5627,MB,13,,4.3,1993,15.0,8,1993.58780898,23.843,GII,3,28.7736
6000,18,34.3235,MD,13,,4.1,1993,14.0,8,1993.58782021,18.219,GII,3,28.7949
12017,29,34.4539,MB,13,NEIC,3.8,1993,10.0,8,1993.58784161,33.0,IRIS,3,28.8105
6001,29,34.8441,MB,13,,4.3,1993,15.0,8,1993.58784165,34.171,GII,3,28.6852
730,29,34.141,MB,13,,4.6,1993,10.0,8,1993.58784191,42.46,ANSS,3,29.679
12018,33,34.6655,MB,13,NEIC,5.0,1993,10.0,8,1993.58784954,43.0,IRIS,3,28.1977
731,33,34.78,MB,13,,5.0,1993,10.0,8,1993.58784957,43.95,ANSS,3,28.405
6003,39,34.3327,MD,13,,3.8,1993,15.0,8,1993.58786149,59.929,GII,3,28.8374
732,44,34.638,MB,13,,3.5,1993,10.0,8,1993.587871,59.9,ANSS,3,28.607
6004,45,34.64,MB,13,,4.9,1993,10.0,8,1993.58787107,2.151,GII,3,28.61
4419,53,34.64,MW,13,AFS,4.1,1993,23.0,8,1993.58788626,1.0,EMEC,3,28.45
6006,3,34.6693,MB,14,,3.6,1993,14.0,8,1993.58790703,56.15,GII,3,28.4377
4420,6,34.58,MW,14,AFS,4.0,1993,5.0,8,1993.58791099,1.0,EMEC,3,28.48
6008,10,34.6972,MB,14,,4.3,1993,17.0,8,1993.58791972,36.18,GII,3,28.4342
6010,30,34.5145,MD,14,,3.9,1993,14.0,8,1993.58795734,22.802,GII,3,28.4726
4421,34,34.25,MW,14,AFS,4.0,1993,13.0,8,1993.58796426,1.0,EMEC,3,28.6
6011,34,34.2549,MB,14,,3.8,1993,13.0,8,1993.58796507,26.497,GII,3,28.5966
6014,9,34.748,MD,15,,3.1,1993,17.0,8,1993.58803198,36.492,GII,3,28.7289
4422,19,34.84,MW,15,AFS,4.0,1993,15.0,8,1993.58804988,1.0,EMEC,3,28.65
6015,19,34.842,MB,15,,4.4,1993,15.0,8,1993.58805128,45.189,GII,3,28.65
4423,38,34.81,MW,15,AFS,3.3,1993,16.0,8,1993.58808603,1.0,EMEC,3,28.54
4424,42,34.63,MW,15,AFS,4.2,1993,5.0,8,1993.58809364,1.0,EMEC,3,28.36
6020,42,34.6301,MB,15,,4.6,1993,5.0,8,1993.58809527,52.331,GII,3,28.3561
6021,47,34.6177,MB,15,,3.8,1993,10.0,8,1993.58810432,37.719,GII,3,28.6251
4425,57,34.86,MW,15,AFS,4.3,1993,13.0,8,1993.58812218,1.0,EMEC,3,28.56
6023,57,34.8563,MB,15,,3.6,1993,13.0,8,1993.58812382,52.699,GII,3,28.5553
