event_id,Year,Mo,Da,Ho,Mi,Se,Ax,Lat,Lon,LatUnc,LonUnc,H,I0,Mw,MwUnc,TMW
134433,1878,5,14,5,55,0,SHARE,47.9,-3.217,20,20,12.21,,4.39,0.46,
134500,1878,6,4,14,40,0,SHARE,44.276,11.38,5.5,9,,,4.56,0.39,
134600,1878,6,7,22,25,0,SHARE,44.439,7.356,3.2,7.2,,,4.85,0.37,
134640,1878,6,24,9,12,0,SHARE,45.933,4.717,10,10,17.28,,4.71,0.33,
134645,1878,6,24,9,18,0,SHARE,45.3,5,20,20,10.66,,4.46,0.31,
134665,1878,7,4,10,0,0,SHARE,40.6,20.6,39.9,39.9,,,5.89,0.5,
134700,1878,8,21,0,0,0,SHARE,46,15.2,39.9,39.9,15.8,,4.93,0.5,
134714,1878,8,22,1,22,0,SHARE,46.817,-1.533,50,50,10,,3.42,0.59,
134728,1878,8,26,9,0,0,SHARE,50.925,6.548,1.5,1.3,,,5.45,0.3,
134800,1878,9,10,13,31,0,SHARE,44.218,10.037,4.7,2.9,,,4.96,0.68,
134900,1878,9,15,7,20,0,SHARE,42.843,12.675,1.7,0.6,,,5.46,0.3,
134933,1878,9,23,20,20,0,SHARE,45,14.9,39.9,39.9,,,5.57,0.5,
135025,1878,10,9,0,0,0,SHARE,45.8,17,39.9,39.9,,,4.79,0.5,
135100,1878,11,9,17,49,0,SHARE,44.25,11.5,39.9,39.9,,,5.17,0.3,
135110,1878,11,26,23,0,0,SHARE,41.9,43.5,49.9,49.9,,,5,0.3,
135216,1878,12,31,6,30,0,SHARE,47.78,19.93,10,10,,,3.8,0.5,
135240,1879,1,1,0,0,0,SHARE,47,9.16,25,25,,,3.9,0.67,
135274,1879,1,4,0,30,0,SHARE,61,2.5,39.9,39.9,,,4.4,0.3,
135300,1879,1,11,10,8,0,SHARE,46.49,14.59,39.9,39.9,7,,4.72,0.5,
135378,1879,2,2,17,20,0,SHARE,58.8,16.2,99.9,55,10,,4.46,0.5,
135400,1879,2,12,13,42,0,SHARE,46.17,14.42,39.9,39.9,11,,4.72,0.5,
135500,1879,2,14,0,0,0,SHARE,45.616,10.541,7.2,8.9,,,4.78,0.3,
135600,1879,2,23,18,30,0,SHARE,42.766,13.043,2.6,2,,,5.49,0.44,
135700,1879,4,27,4,6,0,SHARE,44.168,11.587,6.1,3,,,5.1,0.31,
135710,1879,5,1,0,0,0,SHARE,48.05,19.87,10,10,,,3.8,0.5,
135730,1879,5,18,23,0,0,SHARE,48,23.3,49.9,49.9,15,,4.79,0.5,
135790,1879,6,16,19,0,0,SHARE,37.687,15.134,40,40,,,3.2,0.34,
135800,1879,6,17,6,50,0,SHARE,37.681,15.139,0.6,0.6,,,4.54,0.31,
135900,1879,6,22,4,15,0,SHARE,46.048,13.052,11.8,11.9,,,4.82,0.32,
135952,1879,7,19,1,0,0,SHARE,46.783,10.3,5,5,,,3.5,0.67,
136000,1879,7,26,7,30,0,SHARE,37.722,15.173,0.3,1.1,,,3.39,0.34,
136060,1879,8,31,5,30,0,SHARE,46.23,20.2,10,10,,,3.8,0.5,
136075,1879,9,9,7,45,0,SHARE,45.917,5.317,50,50,22.45,,5.13,0.3,
136100,1879,9,12,0,0,0,SHARE,46.17,14.32,39.9,39.9,6.9,,4.93,0.5,
136110,1879,10,10,15,45,0,SHARE,44.7,21.6,39.9,39.9,,,5.77,0.5,
136112,1879,10,10,18,30,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136114,1879,10,10,19,30,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136116,1879,10,11,1,0,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136118,1879,10,11,2,45,0,SHARE,44.7,21.6,39.9,39.9,,,5.77,0.5,
136120,1879,10,11,10,45,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136124,1879,10,17,2,53,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136126,1879,10,20,10,45,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136130,1879,10,31,18,30,0,SHARE,46.1,20.6,49.9,49.9,9.9,,5.11,0.5,
136132,1879,10,31,18,31,0,SHARE,45.9,20.4,49.9,49.9,9.9,,5.11,0.5,
136134,1879,11,1,6,0,0,SHARE,46,20.5,49.9,49.9,9.9,,5.11,0.5,
136140,1879,11,19,23,10,0,SHARE,45.8,21.3,49.9,49.9,9.9,,5.11,0.5,
136152,1879,12,4,23,0,0,SHARE,47.317,7.7,5,5,,,3.5,0.67,
136166,1879,12,5,14,30,0,SHARE,47.567,7.6,25,25,,,3.27,0.6,
136170,1879,12,7,21,5,0,SHARE,47.78,19.93,10,10,,,3.8,0.5,
136178,1879,12,13,19,30,0,SHARE,49.1,10.3,49.9,49.9,,,4.46,0.5,
136180,1879,12,21,18,24,0,SHARE,65.4,11.9,99.9,55,,,4.1,0.3,
136182,1879,12,22,4,3,0,SHARE,44.7,21.6,39.9,39.9,,,5.11,0.5,
136189,1879,12,30,1,30,0,SHARE,45.92,15,39.9,39.9,5,,4.09,0.5,
136200,1879,12,30,12,27,0,SHARE,46.2,6.65,10,10,6.03,,4.97,0.3,
136300,1879,12,30,20,10,0,SHARE,46.12,6.77,25,25,,,3.94,0.6,
136400,1880,1,6,23,30,0,SHARE,46.667,9.6,10,10,,,3.9,0.67,
136500,1880,1,7,2,40,0,SHARE,46.667,9.6,10,10,,,3.9,0.67,
136600,1880,1,7,3,25,0,SHARE,46.667,9.6,25,25,,,3.2,0.67,
136644,1880,1,17,15,15,0,SHARE,48.11,23.75,20,20,,,3.8,0.5,
136666,1880,1,24,19,41,0,SHARE,48.961,8.256,18.3,1.7,,,4.55,0.3,
136710,1880,1,26,2,0,0,SHARE,60.3,15,99.9,55,18,,3.8,0.5,
136754,1880,1,27,15,30,0,SHARE,43.3,18.1,39.9,39.9,,,5.14,0.5,
136800,1880,1,27,21,0,0,SHARE,45.7,6.97,25,25,,,4.39,0.6,
136834,1880,2,12,16,15,0,SHARE,45.42,15.16,39.9,39.9,,,4.51,0.5,
136836,1880,2,18,2,10,0,SHARE,46.1,14.52,39.9,39.9,4.5,,3.87,0.5,
136880,1880,2,23,21,30,0,SHARE,44.5,21.6,39.9,39.9,,,5.11,0.5,
136896,1880,3,1,2,45,0,SHARE,44.7,21.6,49.9,49.9,9.9,,5.11,0.5,
136900,1880,3,5,5,30,0,SHARE,47.367,9.967,49.9,49.9,,,3.95,0.5,
136927,1880,3,22,18,5,0,SHARE,46.75,0.417,50,50,11.19,,4.3,0.6,
136954,1880,4,13,12,20,0,SHARE,44.6,21.6,39.9,39.9,,,5.11,0.5,
137000,1880,5,7,20,5,0,SHARE,46.383,6.95,5,5,,,3.9,0.67,
137027,1880,5,22,16,30,0,SHARE,40.416,-1.466,50,50,,,4.13,0.5,
137063,1880,6,7,1,30,0,SHARE,61.9,6.2,99.9,55,,,3.9,0.3,
137100,1880,6,18,20,30,0,SHARE,37.683,15.117,39.9,39.9,,,4.2,0.3,
137200,1880,6,28,3,7,0,SHARE,46.317,6.183,50,50,5.39,,3.78,0.3,
137300,1880,7,4,8,20,0,SHARE,46.22,7.8,25,25,,,5.13,0.34,
137284,1880,7,4,19,50,0,SHARE,46.28,7.88,25,25,,,4.43,0.34,
137425,1880,7,18,0,20,0,SHARE,61,1,99.9,55,34,,4.1,0.3,
137450,1880,7,22,0,0,0,SHARE,38.1,27.8,49.9,49.9,,,6.21,0.5,
137600,1880,7,23,1,50,0,SHARE,44.2,11.8,39.9,39.9,,,4.63,0.3,
137700,1880,7,24,5,35,0,SHARE,40.8,13.467,39.9,39.9,,,5.17,0.3,
137703,1880,7,27,19,30,0,SHARE,46.1,14.8,39.9,39.9,10,,3.87,0.5,
137705,1880,7,29,4,45,0,SHARE,38.561,27.238,5.1,9,,,6.23,0.53,
137719,1880,8,4,5,30,0,SHARE,63.6,3.9,99.9,99.9,,,4.5,0.3,
137800,1880,9,19,10,0,0,SHARE,46.8,7.17,25,25,,,3.35,0.59,
137900,1880,9,21,18,50,0,SHARE,46.82,7.18,25,25,,,4.45,0.41,
137940,1880,10,3,0,0,0,SHARE,46.339,24.082,3.6,11,9.9,,5.26,0.3,
137960,1880,10,10,18,45,0,SHARE,47.717,5.6,50,50,22.84,,3.88,0.3,
138020,1880,11,9,6,33,0,SHARE,45.91,16.11,39.9,39.9,,,5.99,0.5,
138060,1880,11,11,10,26,0,SHARE,45.98,16,39.9,39.9,,,5.14,0.5,
138080,1880,11,12,8,0,0,SHARE,45.8,15.3,39.9,39.9,,,5.14,0.5,
138100,1880,11,14,8,30,0,SHARE,47.39,11.26,39.9,39.9,8,,4.45,0.5,
138175,1880,11,28,17,45,0,SHARE,56.223,-5.317,59,59,20,,4.96,0.3,
138218,1880,12,1,0,0,0,SHARE,39.2,26.5,99.9,99.9,,,5.03,0.5,
138200,1880,12,1,10,0,0,SHARE,37.933,14.367,39.9,39.9,,,5.03,0.33,
138210,1880,12,9,6,36,0,SHARE,46.23,15.2,39.9,39.9,12.5,,4.3,0.5,
138230,1880,12,25,14,30,0,SHARE,45.7,26.6,29.9,29.9,130,,6.8,0.3,
138250,1881,1,10,22,30,0,SHARE,47.133,10.5,49.9,49.9,,,3.7,0.5,
138300,1881,1,24,16,14,0,SHARE,44.401,11.348,9.6,1.6,,,5.11,0.34,
138400,1881,1,25,7,6,0,SHARE,44.417,11.414,8,7.5,,,4.74,0.38,
138500,1881,1,27,13,20,0,SHARE,46.9,7.5,25,25,,,4.86,0.31,
138524,1881,1,28,7,50,0,SHARE,45.95,15.5,39.9,39.9,9.5,,3.87,0.5,
138528,1881,1,28,12,15,0,SHARE,59.4,28.2,20,10,5,,4.13,0.5,
138600,1881,2,4,1,26,0,SHARE,45.75,14.08,39.9,39.9,9.6,,4.93,0.5,
138700,1881,2,12,0,0,0,SHARE,44.27,11.958,6,8.5,,,4.97,0.38,
138800,1881,2,12,2,30,0,SHARE,37.71,15.167,0.6,0,,,3.74,0.32,
138900,1881,2,14,9,0,0,SHARE,44.405,11.484,4.4,4.8,,,4.81,0.34,
139000,1881,3,1,0,0,0,SHARE,46.23,15.25,39.9,39.9,11.1,,4.51,0.5,
139010,1881,3,2,0,10,0,SHARE,45.554,8.021,50,50,,,3.7,0.31,
139100,1881,3,3,2,35,0,SHARE,46.3,8,25,25,,,4.6,0.59,
139200,1881,3,4,12,15,0,SHARE,40.747,13.895,0.2,0.5,,,5.41,0.47,
139300,1881,3,11,22,50,0,SHARE,42.813,12.715,9.2,2.3,,,4.55,0.36,
139350,1881,3,24,16,45,0,SHARE,45.3,15.3,39.9,39.9,,,5.14,0.5,
139360,1881,4,3,13,35,0,SHARE,38.22,26.195,50,50,,,6.47,0.3,
139370,1881,4,11,8,0,0,SHARE,38.367,26.133,30,30,,,5.89,0.3,
139400,1881,4,23,4,12,0,SHARE,39.367,16.05,39.9,39.9,,,4.83,0.3,
139404,1881,4,26,15,55,0,SHARE,45.65,15.33,39.9,39.9,13.4,,4.09,0.5,
139408,1881,4,30,0,49,0,SHARE,45.6,15.25,39.9,39.9,5.3,,3.87,0.5,
139410,1881,5,6,18,40,0,SHARE,46.17,15.25,39.9,39.9,15.3,,4.09,0.5,
139428,1881,5,23,18,20,0,SHARE,42.9,17.4,39.9,39.9,,,5.14,0.5,
139444,1881,5,30,0,0,0,SHARE,38.5,43.3,49.9,49.9,,,6.9,0.3,
139500,1881,6,9,0,35,0,SHARE,46.266,6.724,9.2,7.6,,,4.33,0.3,
139600,1881,6,14,1,30,0,SHARE,46.683,7.833,5,5,,,3.9,0.67,
139700,1881,6,18,8,0,0,SHARE,46.417,13.017,39.9,39.9,,,4.83,0.3,
139739,1881,7,4,17,38,0,SHARE,47.367,4.75,50,50,7.58,,4.4,0.45,
139800,1881,7,22,0,5,0,SHARE,45.217,6.2,50,50,10.54,,4.51,0.39,
139900,1881,7,22,2,45,0,SHARE,45.317,6.267,20,20,19.07,,5.72,0.3,
140000,1881,8,5,0,30,0,SHARE,45.217,6.2,50,50,23.96,,5.52,0.3,
140100,1881,9,10,7,0,0,SHARE,42.232,14.284,1.8,1.8,,,5.59,0.3,
140200,1881,9,28,0,0,0,SHARE,44.143,12.189,0.4,4.3,,,4.87,0.3,
140202,1881,9,28,0,0,0,SHARE,40.6,33.6,39.9,39.9,,,6.21,0.5,
140215,1881,10,4,0,0,0,SHARE,40.4,26.7,99.9,99.9,,,5.43,0.5,
140300,1881,10,23,8,11,0,SHARE,45.8,15.3,39.9,39.9,,,5.14,0.5,
140334,1881,10,27,21,30,0,SHARE,47.583,8.633,5,5,,,3.9,0.67,
140400,1881,11,5,9,42,0,SHARE,46.91,13.54,39.9,39.9,8,,4.72,0.5,
140500,1881,11,14,2,55,0,SHARE,46.417,6.917,10,10,,,3.5,0.67,
140600,1881,11,18,3,50,0,SHARE,47.2,9.42,25,25,,,4.6,0.31,
140640,1881,11,18,23,10,0,SHARE,50.597,5.623,1.7,14.3,,,4.8,0.35,
140700,1881,11,25,17,25,0,SHARE,46.3,6.97,25,25,,,4.46,0.34,
140786,1881,11,30,7,30,0,SHARE,45.92,15.63,39.9,39.9,2,,4.09,0.5,
140800,1881,12,4,1,54,0,SHARE,46.217,7.383,25,25,,,3.9,0.67,
140900,1881,12,17,5,14,0,SHARE,46.3,6.9,5,5,,,3.9,0.67,
141000,1881,12,28,2,0,0,SHARE,46.5,9.85,25,25,,,3.2,0.67,
141010,1881,12,30,0,0,0,SHARE,40.2,29.1,99.9,99.9,,,5.03,0.5,
141150,1882,1,8,4,30,0,SHARE,46.883,10.45,5,5,,,3.5,0.67,
141200,1882,1,13,0,0,0,SHARE,42.627,11.828,40,40,,,4.75,0.32,
141250,1882,1,22,16,30,0,SHARE,45.42,15.16,39.9,39.9,,,4.51,0.5,
141300,1882,1,23,0,0,0,SHARE,47.49,10.485,1.1,2.6,,,4.26,0.37,
141310,1882,2,1,1,15,0,SHARE,46.7,10.1,5,5,,,3.5,0.67,
141400,1882,2,1,2,45,0,SHARE,46.783,10.183,5,5,,,3.9,0.67,
141500,1882,2,12,0,0,0,SHARE,42.291,14.347,4.3,3.8,,,5.22,0.3,
141600,1882,2,15,5,0,0,SHARE,44.66,9.085,5.4,2.5,,,4.95,0.4,
141700,1882,2,27,6,30,0,SHARE,45.878,9.926,0.6,2.7,,,4.89,0.37,
141800,1882,3,10,0,0,0,SHARE,38,15.5,39.9,39.9,,,4.83,0.3,
141820,1882,3,20,18,51,0,SHARE,46.983,7.183,5,5,,,3.5,0.67,
141890,1882,4,1,0,0,0,SHARE,39.075,26.15,6.4,12.9,,,5.71,0.3,
141900,1882,4,17,2,0,0,SHARE,46.65,6.533,2.5,2.5,,,3.79,0.59,
142000,1882,5,11,23,30,0,SHARE,45.483,6.533,50,50,6.97,,3.66,0.46,
142040,1882,5,21,16,40,0,SHARE,48.063,7.658,1.5,1.9,,,3.9,0.67,
142100,1882,5,26,4,15,0,SHARE,42.7,13,39.9,39.9,,,5.03,0.33,
142200,1882,6,6,5,40,0,SHARE,41.558,14.204,4,2.2,,,5.26,0.3,
142211,1882,6,15,13,0,0,SHARE,65.8,24.2,99.9,55,20,,4.46,0.5,
142244,1882,6,23,6,0,0,SHARE,65.6,24.5,99.9,55,27,,4.46,0.5,
142275,1882,7,17,3,28,0,SHARE,45.92,14.2,39.9,39.9,11.1,,4.09,0.5,
142288,1882,7,17,5,30,0,SHARE,46,14.25,39.9,39.9,12.5,,4.3,0.5,
142300,1882,7,17,7,51,0,SHARE,46,14.25,39.9,39.9,11.6,,5.14,0.5,
142350,1882,7,26,15,38,0,SHARE,45.75,-0.633,20,20,8.51,,4.6,0.38,
142390,1882,8,14,4,13,0,SHARE,47.133,4.883,20,20,10.61,,3.86,0.47,
142400,1882,8,16,0,0,0,SHARE,42.979,13.875,2.8,0.7,,,5.01,0.42,
142468,1882,9,13,0,40,0,SHARE,47.95,6.45,20,20,5.28,,3.76,0.53,
142500,1882,9,18,19,25,0,SHARE,45.71,10.77,2.6,1.5,,,5.04,0.64,
142516,1882,10,18,18,40,0,SHARE,38.966,-0.183,50,50,,,4.52,0.5,
142518,1882,10,22,13,0,0,SHARE,41.816,2.5,50,50,,,4.2,0.5,
142540,1882,11,7,3,30,0,SHARE,38.116,-1.3,20,20,,,4.8,0.5,
142600,1882,12,10,17,40,0,SHARE,45.217,6.2,50,50,11.84,,4.49,0.3,
142700,1882,12,14,13,45,0,SHARE,46.167,7.8,5,5,,,3.9,0.67,
142726,1882,12,31,18,30,0,SHARE,50.067,1.467,50,50,23.76,,4.58,0.51,
